__id,countryName,iso3166Alpha2Code,iso3166Alpha3Code,m49code,wbCountryCode,wbIncomeLevelCode,wbIncomeLevelName,wbLendingTypeCode,wbLendingTypeName,wbRegion,wbRegionCode,responseDate,roundId,extendedBreakCode,educationStatusCode,educationStatusPrePrimaryCode,educationStatusPrimaryCode,educationStatusLowerSecondaryCode,educationStatusUpperSecondaryCode,educationStatusHigherCode,educationStatusVocationalCode,vaccineAvailabilityForTeachersCode,inPersonAdditionalSupportPrePrimary,inPersonAdditionalSupportPrimary,inPersonAdditionalSupportLowerSecondary,inPersonAdditionalSupportUpperSecondary,remoteEducationModalitiesPrePrimaryCode,remoteEducationModalitiesPrimaryCode,remoteEducationModalitiesLowerSecondaryCode,remoteEducationModalitiesUpperSecondaryCode,remoteEducationModalitiesHigherCode,remoteEducationModalitiesVocationalCode,inPersonPrioritizationCategoriesCode,inPersonPrioritizationGradeLevelCode,inPersonPrioritizationStudentNeedCode,inPersonPrioritizationGeographyCode,inPersonLearningCoveragePrePrimaryCode,inPersonLearningCoveragePrimaryCode,inPersonLearningCoverageLowerSecondaryCode,inPersonLearningCoverageUpperSecondaryCode,inPersonLearningCoverageHigherCode,inPersonLearningCoverageVocationalCode
recjXY3ufMz8McvXE,Israel,IL,ISR,376,ISR,HIC,High income,LNX,Not classified,Middle East and North Africa,MENA,2021-11-05,19,2,"4,3,2",4,4,4,"4,3,2","4,3,2",4,6,3,3,3,3,1,1,1,1,1,1,1,"1,2,19",,15,1,1,1,2,1,1
recQ9VpvDcBRxyE2k,Israel,IL,ISR,376,ISR,HIC,High income,LNX,Not classified,Middle East and North Africa,MENA,2021-11-18,20,2,4,4,4,4,4,4,4,6,3,3,3,3,,,,,,,1,"1,2",,15,1,1,1,1,1,1
rectBwriKuW7aofie,Israel,IL,ISR,376,ISR,HIC,High income,LNX,Not classified,Middle East and North Africa,MENA,2021-12-02,21,1,,,,,,,,6,3,3,3,3,,,,,,,,,,,,,,,,
recFn1rNXyVGt7fmp,Israel,IL,ISR,376,ISR,HIC,High income,LNX,Not classified,Middle East and North Africa,MENA,2021-12-16,22,2,4,4,4,4,4,4,4,6,3,3,3,3,,,,,,,1,"1,2",,15,1,1,1,1,1,1
recQ35fi0Ddvf6Nli,Israel,IL,ISR,376,ISR,HIC,High income,LNX,Not classified,Middle East and North Africa,MENA,2022-01-05,23,2,4,4,4,4,4,4,4,6,3,3,3,3,,,,,,,1,"1,2",,15,1,1,1,1,1,1
recWGNgcjQC1YJ8Yo,Israel,IL,ISR,376,ISR,HIC,High income,LNX,Not classified,Middle East and North Africa,MENA,2022-01-16,24,2,4,4,4,4,4,4,4,6,3,3,3,3,,,,,,,1,"1,2",,15,1,1,1,1,1,1
recbUxHflxrO528ZY,Israel,IL,ISR,376,ISR,HIC,High income,LNX,Not classified,Middle East and North Africa,MENA,2022-01-27,25,2,4,4,4,4,4,4,4,6,3,3,3,3,,,,,,,1,"1,2",,15,1,1,1,1,1,1
recITKqODr0EnDn3v,Italy,IT,ITA,380,ITA,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-01-30,1,2,4,,,,,,,,,,,,,,,,,,1,"4,22,5",,,5,5,5,5,5,5
recfZN5SplWtmD7lV,Italy,IT,ITA,380,ITA,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-02-27,2,2,4,,,,,,,1,8,8,8,8,,,,,,,"1,3","1,2,19,20,3,21",,15,5,2,2,2,5,5
recwp0w9IwQamoXKh,Italy,IT,ITA,380,ITA,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-03-12,3,2,"2,4",,,,,,,1,"5,6","5,6","5,6","5,6",7,7,7,1,1,6,1,"1,2,19,20,3,21",,,1,1,1,3,3,5
recrtI2JTERYyfdk2,Italy,IT,ITA,380,ITA,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-03-28,4,2,"2,4",,,,,,,1,"5,6","5,6","5,6","5,6",6,1,1,1,1,6,1,"1,2,19,20,3,21",,,1,1,1,4,6,5
rec1lMSLp1etAPfuP,Italy,IT,ITA,380,ITA,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-04-12,5,2,4,,,,,,,1,5,5,5,5,,,,,,,1,"1,2,19,20,3,21",,15,1,1,1,2,6,5
recjhnWTm4fsIOSPZ,Italy,IT,ITA,380,ITA,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-05-06,6,2,"4,3",4,4,4,3,4,4,1,5,5,5,5,7,7,7,1,1,6,1,"1,2,19,20,3,21",,15,1,1,1,2,6,5
recvQvOas6B9PzOkN,Italy,IT,ITA,380,ITA,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-05-19,7,2,"4,3",4,4,4,3,4,4,1,5,5,5,5,7,7,7,1,1,6,1,"1,2,19,20,3,21",,15,1,1,1,2,6,5
recYX3sbLN6Umm0rO,Italy,IT,ITA,380,ITA,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-05-29,8,2,"4,3",4,4,4,3,4,4,1,5,5,5,5,7,7,7,1,1,6,1,"1,2,19,20,3,21",,15,1,1,1,2,6,5
recGrdbaVqCkTg5Mj,Italy,IT,ITA,380,ITA,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-06-17,9,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
recD4wv9x3O1PsvR6,Italy,IT,ITA,380,ITA,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-07-01,10,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
recho3DqAluLK11Vj,Italy,IT,ITA,380,ITA,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-07-15,11,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
rec2GA8USCSE2ExYd,Italy,IT,ITA,380,ITA,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-07-29,12,1,,,,,,,,6,,,,,,,,,,,,,,,,,,,,
rec2yzMMXzFuhABCk,Italy,IT,ITA,380,ITA,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-08-09,13,1,,,,,,,,6,,,,,,,,,,,,,,,,,,,,
recmXhBYG7ULEAxk5,Italy,IT,ITA,380,ITA,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-08-26,14,1,,,,,,,,6,,,,,,,,,,,,,,,,,,,,
recjNfS05imPDVapv,Italy,IT,ITA,380,ITA,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-09-09,15,1,,,,,,,,6,,,,,,,,,,,,,,,,,,,,
recu53dPwFdEpbLsl,Italy,IT,ITA,380,ITA,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-09-22,16,2,4,4,4,4,4,4,4,6,"5,6","5,6","5,6","5,6",,,,,,,5,,,15,1,1,1,1,1,1
recf6x13s5qzAfHbx,Italy,IT,ITA,380,ITA,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-10-06,17,2,4,4,4,4,4,4,4,6,"5,6","5,6","5,6","5,6",,,,,,,5,,,15,1,1,1,1,1,1
recvPRxZppmDgaKOH,Italy,IT,ITA,380,ITA,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-10-20,18,2,4,4,4,4,4,4,4,6,"5,6","5,6","5,6","5,6",,,,,,,5,,,15,1,1,1,1,1,1
recRNH8JpRqFf1B6v,Italy,IT,ITA,380,ITA,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-11-04,19,2,4,4,4,4,4,4,4,6,"5,6","5,6","5,6","5,6",,,,,,,5,,,15,1,1,1,1,1,1
recUKwSwf7g7WS0q6,Italy,IT,ITA,380,ITA,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-11-18,20,2,4,4,4,4,4,4,4,6,"5,6","5,6","5,6","5,6",,,,,,,5,,,15,1,1,1,1,1,1
recff2Vh4kKv5e7ur,Italy,IT,ITA,380,ITA,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-12-02,21,2,4,4,4,4,4,4,4,6,7,7,7,7,,,,,,,5,,,,1,1,1,1,1,1
recscwIYSOSVeUnpT,Italy,IT,ITA,380,ITA,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-12-16,22,2,4,4,4,4,4,4,4,6,"5,6","5,6","5,6","5,6",,,,,,,5,,,15,1,1,1,1,1,1
recT14f50nWYUnbA6,Italy,IT,ITA,380,ITA,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-12-28,23,1,,,,,,,,6,"3,5","3,5","3,5","3,5",,,,,,,,,,,,,,,,
rec7MSdfIRiGw79BE,Italy,IT,ITA,380,ITA,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2022-01-16,24,2,4,4,4,4,4,4,4,6,"5,6","5,6","5,6","5,6",,,,,,,5,,,15,1,1,1,1,1,1
recvMjNKdK9FuwJlf,Italy,IT,ITA,380,ITA,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2022-01-29,25,2,4,4,4,4,4,4,4,6,"5,6","5,6","5,6","5,6",,,,,,,5,,,15,1,1,1,1,1,1
recAT9NHYFvZuUF5P,Jamaica,JM,JAM,388,JAM,UMC,Upper middle income,IBD,IBRD,Latin America and Caribbean,LAC,2021-02-12,1,2,2,,,,,,,,,,,,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4","1,2,3,4,5",,,,,,,,,,
recmXVAJPMl3rxAan,Jamaica,JM,JAM,388,JAM,UMC,Upper middle income,IBD,IBRD,Latin America and Caribbean,LAC,2021-02-26,2,2,2,,,,,,,2,,,,,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4","1,2,3,4,5",,,,,,,,,,
rec1luVb0nK64Ewpx,Jamaica,JM,JAM,388,JAM,UMC,Upper middle income,IBD,IBRD,Latin America and Caribbean,LAC,2021-04-29,6,2,3,3,3,3,3,3,3,1,7,7,7,7,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4","1,2,3,4,5",1,"19,22",23,15,2,2,2,2,2,2
recbZlhz6ghOG1pkT,Jamaica,JM,JAM,388,JAM,UMC,Upper middle income,IBD,IBRD,Latin America and Caribbean,LAC,2021-07-02,10,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
rec6vsotxR4W9hmnA,Jamaica,JM,JAM,388,JAM,UMC,Upper middle income,IBD,IBRD,Latin America and Caribbean,LAC,2021-07-15,11,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
reca7KYmvs3oqoYwY,Jamaica,JM,JAM,388,JAM,UMC,Upper middle income,IBD,IBRD,Latin America and Caribbean,LAC,2021-08-10,13,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
recvC9PvMNhRZlitt,Jamaica,JM,JAM,388,JAM,UMC,Upper middle income,IBD,IBRD,Latin America and Caribbean,LAC,2021-08-26,14,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
rec1VM3UdmBCHCoiB,Jamaica,JM,JAM,388,JAM,UMC,Upper middle income,IBD,IBRD,Latin America and Caribbean,LAC,2021-09-09,15,2,2,2,2,2,2,2,2,6,,,,,"1,2,3,5","1,2,3,5","1,2,3,5","1,2,3,5",1,1,,,,,,,,,,
rec2iB6awkdeRSxZu,Jamaica,JM,JAM,388,JAM,UMC,Upper middle income,IBD,IBRD,Latin America and Caribbean,LAC,2021-10-25,18,2,2,2,2,2,2,2,2,6,,,,,"1,2,3,5","1,2,3,5","1,2,3,5","1,2,3,5",1,1,,,,,,,,,,
recuX5CrtYz9o6r5Q,Jamaica,JM,JAM,388,JAM,UMC,Upper middle income,IBD,IBRD,Latin America and Caribbean,LAC,2021-11-22,20,2,"4,3,2","4,3,2","4,3,2",2,"4,3,2",2,2,6,8,8,8,8,"1,2,3,5","1,2,3,5","1,2,3,5","1,2,3,5",1,1,1,"2,4",,,5,3,5,3,5,5
recHuZzrRXkX7Yu0R,Jamaica,JM,JAM,388,JAM,UMC,Upper middle income,IBD,IBRD,Latin America and Caribbean,LAC,2021-12-03,21,2,"4,3,2","4,3","4,3","4,3","4,3,2",2,2,6,8,8,8,8,"1,2,3,5","1,2,3,5","1,2,3,5","1,2,3,5",1,1,1,"2,3,4",,,5,3,3,3,5,5
recEc1VGertTaL6KO,Jamaica,JM,JAM,388,JAM,UMC,Upper middle income,IBD,IBRD,Latin America and Caribbean,LAC,2021-12-13,22,2,"4,3,2","4,3","4,3","4,3","4,3,2",5,5,6,8,8,8,8,"1,2,3,5","1,2,3,5","1,2,3,5","1,2,3,5",1,1,1,"2,3,4",,,5,3,3,3,5,5
recXnBQK89KDC4o8C,Jamaica,JM,JAM,388,JAM,UMC,Upper middle income,IBD,IBRD,Latin America and Caribbean,LAC,2022-01-20,24,2,"4,3,2","4,3,2","4,3,2","4,3,2","4,3,2",5,5,6,8,8,8,8,"1,2,3,5","1,2,3,5","1,2,3,5","1,2,3,5",1,1,1,"2,3,4",,15,5,2,2,2,5,5
recQxVHqs1RD0gkRu,Jamaica,JM,JAM,388,JAM,UMC,Upper middle income,IBD,IBRD,Latin America and Caribbean,LAC,2022-01-28,25,2,"4,3","4,3,2","4,3","4,3","4,3","4,3,2","4,3,2",6,6,"5,6","5,6","5,6","1,2,3,4,5","1,2,3,4,5,8","1,2,3,4,5,8","1,2,3,4,5,8",1,1,5,,,,3,2,2,2,5,5
recvb1bYeQnTj2pea,Japan,JP,JPN,392,JPN,HIC,High income,LNX,Not classified,East Asia and Pacific,EAP,2021-01-30,1,2,3,,,,,,,,,,,,8,1,1,1,1,6,5,,,,5,5,5,5,5,5
recaGX8S3XDmoFHJv,Japan,JP,JPN,392,JPN,HIC,High income,LNX,Not classified,East Asia and Pacific,EAP,2021-02-23,2,2,"3,4",,,,,,,2,"1,2,3,8","1,2,3,6","1,2,3,5,6","1,2,5,6",8,"1,4,5,8","1,4,5,8","1,4,5,8","1,4,5,8",1,"1,2","2,19,20,3,21,4,22","23,8,9",,5,2,2,5,3,5
recZv1xQOHPOrHl8V,Japan,JP,JPN,392,JPN,HIC,High income,LNX,Not classified,East Asia and Pacific,EAP,2021-03-15,3,2,"3,4",,,,,,,2,"1,6","1,6","1,6","1,6","1,2","1,2","1,2","1,2",1,1,"1,2","1,2",23,,5,5,5,5,5,5
recvWvxPdAaRj2rdS,Japan,JP,JPN,392,JPN,HIC,High income,LNX,Not classified,East Asia and Pacific,EAP,2021-04-01,4,2,3,,,,,,,2,"1,2","1,2,5","1,2,5","1,2",1,1,1,1,1,1,1,"20,21",,,5,5,5,5,5,5
recu2FmPK0ilom3uH,Japan,JP,JPN,392,JPN,HIC,High income,LNX,Not classified,East Asia and Pacific,EAP,2021-04-12,5,2,3,,,,,,,2,"1,2,3,6","1,2,3,5,6","1,2,3,5,6","1,2,3,5,6","1,4","1,4","1,4","1,4","1,4","1,4","1,2","1,2,3,4","8,9,23",,2,2,2,2,2,2
recA7yramYUQRpwPk,Japan,JP,JPN,392,JPN,HIC,High income,LNX,Not classified,East Asia and Pacific,EAP,2021-05-07,6,2,3,3,3,3,3,3,3,2,"1,2,6","1,2,6","2,6","2,6",1,1,1,1,1,1,2,,"23,8",,5,5,5,5,5,5
recHJd2SqpQSZaIhv,Japan,JP,JPN,392,JPN,HIC,High income,LNX,Not classified,East Asia and Pacific,EAP,2021-05-20,7,2,3,3,3,3,3,3,3,2,1,1,1,1,6,6,6,6,6,6,2,,23,,5,5,5,5,5,5
recTG19U95RTPjFWc,Japan,JP,JPN,392,JPN,HIC,High income,LNX,Not classified,East Asia and Pacific,EAP,2021-06-03,8,2,3,3,3,3,3,2,2,2,"1,2","1,2","1,2","1,2",1,1,1,1,1,1,2,,8,,3,3,3,3,3,3
recWxzpZp5hgQgecO,Japan,JP,JPN,392,JPN,HIC,High income,LNX,Not classified,East Asia and Pacific,EAP,2021-06-17,9,2,3,3,3,3,3,3,3,2,"1,2","1,2","1,2","1,2",1,1,1,1,1,1,"1,2","1,2","9,23",,5,5,5,5,5,5
recMZqTj98h8CrcFe,Japan,JP,JPN,392,JPN,HIC,High income,LNX,Not classified,East Asia and Pacific,EAP,2021-07-01,10,2,"4,3","4,3","4,3","4,3","4,3",3,3,2,"1,2,6","1,2,6","1,2,6","1,2,5,6","1,4","1,4","1,4","1,4",6,6,2,,"23,8",,5,5,5,5,5,5
recya80GNUF4wrkyi,Japan,JP,JPN,392,JPN,HIC,High income,LNX,Not classified,East Asia and Pacific,EAP,2021-07-13,11,2,"4,3","4,3","4,3","4,3","4,3",3,3,2,"1,2","1,2","1,2","1,2",1,1,1,1,6,6,5,,,,5,5,5,5,5,5
recnGzoVEBVWMB3he,Japan,JP,JPN,392,JPN,HIC,High income,LNX,Not classified,East Asia and Pacific,EAP,2021-07-28,12,1,,,,,,,,7,,,,,,,,,,,,,,,,,,,,
recRWLCouptJjrQ87,Japan,JP,JPN,392,JPN,HIC,High income,LNX,Not classified,East Asia and Pacific,EAP,2021-08-11,13,1,,,,,,,,7,,,,,,,,,,,,,,,,,,,,
recOXGRbvfoHrj0AD,Japan,JP,JPN,392,JPN,HIC,High income,LNX,Not classified,East Asia and Pacific,EAP,2021-08-25,14,1,,,,,,,,7,,,,,,,,,,,,,,,,,,,,
recjeZx66BlsD72cK,Japan,JP,JPN,392,JPN,HIC,High income,LNX,Not classified,East Asia and Pacific,EAP,2021-09-09,15,2,4,4,4,4,4,4,4,7,8,8,8,8,,,,,,,5,,,,2,2,2,2,2,2
recMLMMT89ui1vJtc,Japan,JP,JPN,392,JPN,HIC,High income,LNX,Not classified,East Asia and Pacific,EAP,2021-09-23,16,2,4,4,4,4,4,5,5,7,8,8,8,8,,,,,,,5,,,,1,1,1,1,5,5
recPVBTxscc7nHRk2,Japan,JP,JPN,392,JPN,HIC,High income,LNX,Not classified,East Asia and Pacific,EAP,2021-10-07,17,2,4,4,4,4,4,5,5,7,8,8,8,8,,,,,,,5,,,,1,1,1,1,5,5
recqtSdsyhicWGiOW,Japan,JP,JPN,392,JPN,HIC,High income,LNX,Not classified,East Asia and Pacific,EAP,2021-10-21,18,2,4,4,4,4,4,5,5,7,8,8,8,8,,,,,,,5,,,,1,1,1,1,5,5
recsKFX8vGrBTEiTi,Japan,JP,JPN,392,JPN,HIC,High income,LNX,Not classified,East Asia and Pacific,EAP,2021-11-04,19,2,4,4,4,4,4,4,4,7,8,8,8,8,,,,,,,5,,,,1,1,1,1,1,1
recLdOY5kCRSQdj1d,Japan,JP,JPN,392,JPN,HIC,High income,LNX,Not classified,East Asia and Pacific,EAP,2021-11-18,20,2,4,4,4,4,4,4,4,7,8,8,8,8,,,,,,,5,,,,1,1,1,1,1,1
recUCu5goTwWKcqvX,Japan,JP,JPN,392,JPN,HIC,High income,LNX,Not classified,East Asia and Pacific,EAP,2021-12-02,21,2,4,4,4,4,4,5,5,7,8,8,8,8,,,,,,,5,,,,1,1,1,1,5,5
recs8z7uDusugNktN,Japan,JP,JPN,392,JPN,HIC,High income,LNX,Not classified,East Asia and Pacific,EAP,2021-12-16,22,2,4,4,4,4,4,4,4,7,,,,,,,,,,,5,,,,1,1,1,1,1,1
recPgJ66da1alcoyI,Japan,JP,JPN,392,JPN,HIC,High income,LNX,Not classified,East Asia and Pacific,EAP,2022-01-06,23,1,,,,,,,,7,"3,5,6","3,5,6","3,5,6","3,5,6",,,,,,,,,,,,,,,,
recDR8lsYmVRWPme9,Japan,JP,JPN,392,JPN,HIC,High income,LNX,Not classified,East Asia and Pacific,EAP,2022-01-20,24,2,4,4,4,4,4,4,4,7,"3,5,6","3,5,6","3,5,6","3,5,6",,,,,,,5,,,15,1,1,1,1,1,1
rech49BmXtmRg1OFe,Japan,JP,JPN,392,JPN,HIC,High income,LNX,Not classified,East Asia and Pacific,EAP,2022-02-03,25,2,4,4,4,4,4,4,4,7,"3,5,6","3,5,6","3,5,6","3,5,6",,,,,,,5,,,15,1,1,1,1,1,1
recyUzoRQjUERapOB,Jordan,JO,JOR,400,JOR,UMC,Upper middle income,IBD,IBRD,Middle East and North Africa,MENA,2021-01-28,1,2,2,,,,,,,,,,,,"1,2","1,2,5","1,2,5","1,2,5",1,1,,,,,,,,,,
recx85XhwmhZRt3Mh,Jordan,JO,JOR,400,JOR,UMC,Upper middle income,IBD,IBRD,Middle East and North Africa,MENA,2021-03-01,2,2,3,,,,,,,2,1,7,7,7,"1,2","1,2,5","1,2,5","1,2,5",1,1,1,"1,2,22",,,1,1,4,2,6,6
recbY8UZ3SwJTIllX,Jordan,JO,JOR,400,JOR,UMC,Upper middle income,IBD,IBRD,Middle East and North Africa,MENA,2021-04-05,4,2,2,,,,,,,2,,,,,"1,2","1,2,5","1,2,5","1,2,5",1,1,,,,,,,,,,
recKPuhsLlmYF6w3M,Jordan,JO,JOR,400,JOR,UMC,Upper middle income,IBD,IBRD,Middle East and North Africa,MENA,2021-05-02,6,2,2,2,2,2,2,2,2,1,,,,,"1,2","1,2,5","1,2,5","1,2,5",1,1,,,,,,,,,,
recOBg6ML4gY8sH5T,Jordan,JO,JOR,400,JOR,UMC,Upper middle income,IBD,IBRD,Middle East and North Africa,MENA,2021-06-21,9,2,2,2,2,2,2,2,2,1,,,,,"1,2","1,2,5","1,2,5","1,2,5",1,1,,,,,,,,,,
rec2Gc6bNwE3hAVHa,Jordan,JO,JOR,400,JOR,UMC,Upper middle income,IBD,IBRD,Middle East and North Africa,MENA,2021-07-03,10,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
reckouQDld9aQ1LrB,Jordan,JO,JOR,400,JOR,UMC,Upper middle income,IBD,IBRD,Middle East and North Africa,MENA,2021-08-16,13,2,4,5,4,4,4,2,2,1,,3,3,3,"1,2","1,2,5","1,2,5","1,2,5",1,1,1,"1,2,22",,,1,1,4,2,6,6
reczGFvvBMW1r3Dnh,Jordan,JO,JOR,400,JOR,UMC,Upper middle income,IBD,IBRD,Middle East and North Africa,MENA,2021-09-01,15,2,"4,3",4,"4,3","4,3","4,3",3,"4,3",1,,3,3,3,"1,2","1,2,5","1,2,5","1,2,5",1,1,"1,2","1,2,22",9,,1,1,1,1,1,1
recbOWGkIUiB7kMO4,Jordan,JO,JOR,400,JOR,UMC,Upper middle income,IBD,IBRD,Middle East and North Africa,MENA,2022-02-09,26,2,"4,3,1","4,1","4,3,1","4,3,1","4,3,1",3,"4,3",1,,"3,5","3,5","3,5","1,2","1,2,5","1,2,5","1,2,5",1,1,5,,,,4,4,4,4,3,4
recaKgxUZ1EGZrQ3g,Kazakhstan,KZ,KAZ,398,KAZ,UMC,Upper middle income,IBD,IBRD,Europe and Central Asia,ECA,2021-01-25,1,2,3,,,,,,,,,,,,7,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,4","1,4","1,2","2,4,22","23,7,9",,2,2,4,3,4,4
rec2XSnQK8xO3Em5q,Kazakhstan,KZ,KAZ,398,KAZ,UMC,Upper middle income,IBD,IBRD,Europe and Central Asia,ECA,2021-03-02,2,2,3,,,,,,,2,1,7,7,7,7,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,4","1,4","1,2","2,4,22","23,7,9",,2,2,3,2,3,3
recBY24Ua9uJ1KDEA,Kazakhstan,KZ,KAZ,398,KAZ,UMC,Upper middle income,IBD,IBRD,Europe and Central Asia,ECA,2021-05-26,8,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
rec0XNvtGcV6kQ58R,Kazakhstan,KZ,KAZ,398,KAZ,UMC,Upper middle income,IBD,IBRD,Europe and Central Asia,ECA,2021-08-31,14,2,4,4,4,4,4,3,3,1,7,2,2,2,8,"1,2,3,4,5,8","1,2,3,4,5,8","1,2,3,4,5,8","1,4","1,4","1,2","2,21,4,22","23,7,8,9",,1,1,1,1,2,2
recd7Oj6FkZQWqwgE,Kazakhstan,KZ,KAZ,398,KAZ,UMC,Upper middle income,IBD,IBRD,Europe and Central Asia,ECA,2021-10-21,18,2,4,4,4,4,4,3,4,6,7,"2,3,5","2,3,5","2,3,5",8,"1,8","1,8","1,8",1,1,"1,2","2,20,21,4,22","23,7,8,9",,1,1,1,1,2,2
recGYnsnaXuXaUpk9,Kazakhstan,KZ,KAZ,398,KAZ,UMC,Upper middle income,IBD,IBRD,Europe and Central Asia,ECA,2021-11-26,21,2,"4,3",4,4,4,"4,3",3,"4,3",6,7,3,3,3,8,"1,8","1,8","1,8",1,1,"1,2","1,2,19,20,21,4,22","23,7,8,9",,1,1,1,1,2,2
recW8kXFR6n4v1rg9,Kazakhstan,KZ,KAZ,398,KAZ,UMC,Upper middle income,IBD,IBRD,Europe and Central Asia,ECA,2022-01-28,25,2,"4,3",4,4,"4,3",3,3,3,6,7,3,3,3,7,1,1,1,1,1,"1,2","1,2,19",9,,2,2,3,3,3,3
recc8N2wQPWlq9s3V,Kenya,KE,KEN,404,KEN,LMC,Lower middle income,IDB,Blend,Sub-Saharan Africa,SSA,2021-02-09,1,2,4,,,,,,,,,,,,,,,,,,5,,,,1,1,1,1,2,2
recWIHcw895bIYRB2,Kenya,KE,KEN,404,KEN,LMC,Lower middle income,IDB,Blend,Sub-Saharan Africa,SSA,2021-03-03,2,2,4,,,,,,,2,2,2,2,2,,,,,,,5,,,,1,1,1,1,1,1
recty1rLDcJoWXTmD,Kenya,KE,KEN,404,KEN,LMC,Lower middle income,IDB,Blend,Sub-Saharan Africa,SSA,2021-04-07,5,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
recH79GKb9ujYNsGS,Kenya,KE,KEN,404,KEN,LMC,Lower middle income,IDB,Blend,Sub-Saharan Africa,SSA,2021-05-24,7,2,4,4,4,4,4,3,4,1,2,2,2,2,7,7,7,7,1,7,"1,2","1,2,3,4,5,6","23,7,8,9,10,11,12","15,16,17,18",1,1,1,1,1,1
rec6Q9ADFlBatSZz3,Kenya,KE,KEN,404,KEN,LMC,Lower middle income,IDB,Blend,Sub-Saharan Africa,SSA,2021-06-08,9,2,4,4,4,4,4,4,4,1,1,1,1,1,,,,,,,"1,2","1,2,19,20,3,21,4,22,5,6","23,7,8,9,10,11,12",,1,1,1,1,1,1
recRKFhPWAeN632Hu,Kenya,KE,KEN,404,KEN,LMC,Lower middle income,IDB,Blend,Sub-Saharan Africa,SSA,2021-06-22,10,2,4,4,4,4,4,4,4,1,2,2,2,2,,,,,,,5,,,,1,1,1,1,1,1
recK8TGNpThslrKEu,Kenya,KE,KEN,404,KEN,LMC,Lower middle income,IDB,Blend,Sub-Saharan Africa,SSA,2021-07-18,11,2,4,4,4,4,4,4,4,,2,2,2,2,,,,,,,5,,,,1,1,1,1,1,1
recCvryqVkGUoi0ej,Kenya,KE,KEN,404,KEN,LMC,Lower middle income,IDB,Blend,Sub-Saharan Africa,SSA,2021-07-26,12,2,4,4,4,4,4,4,4,5,2,2,2,2,,,,,,,5,,,,1,1,1,1,1,1
reczeUFKNRm7bujOk,Kenya,KE,KEN,404,KEN,LMC,Lower middle income,IDB,Blend,Sub-Saharan Africa,SSA,2021-08-09,13,2,4,4,4,4,4,4,4,1,2,2,2,2,,,,,,,5,,,,1,1,1,1,1,1
rect8yamx0yYmHarN,Kenya,KE,KEN,404,KEN,LMC,Lower middle income,IDB,Blend,Sub-Saharan Africa,SSA,2021-08-18,14,2,4,4,4,4,4,4,4,5,2,2,2,2,,,,,,,5,,,,1,1,1,1,1,1
recZpf2D3CKkdZQgF,Kenya,KE,KEN,404,KEN,LMC,Lower middle income,IDB,Blend,Sub-Saharan Africa,SSA,2021-08-31,14,2,4,4,4,4,4,4,4,1,2,2,2,2,,,,,,,5,,,,1,1,1,1,1,1
